# D:\LD-Cycling_2018-08-08_Edited\LD-Cycling_2018-08-08.txt generated by flexImaging 4.1.116.257 on 2019-09-09 17:15:19
# X-pos Y-pos spot-name region
-16642 4909 R00X108Y088 A
-16342 4909 R00X109Y088 A
-18742 4609 R00X101Y089 A
-18442 4609 R00X102Y089 A
-18142 4609 R00X103Y089 A
-17842 4609 R00X104Y089 A
-17542 4609 R00X105Y089 A
-17242 4609 R00X106Y089 A
-16942 4609 R00X107Y089 A
-16642 4609 R00X108Y089 A
-16342 4609 R00X109Y089 A
-18742 4309 R00X101Y090 A
-18442 4309 R00X102Y090 A
-18142 4309 R00X103Y090 A
-17842 4309 R00X104Y090 A
-17542 4309 R00X105Y090 A
-17242 4309 R00X106Y090 A
-16942 4309 R00X107Y090 A
-16642 4309 R00X108Y090 A
-16342 4309 R00X109Y090 A
-18742 4009 R00X101Y091 A
-18442 4009 R00X102Y091 A
-18142 4009 R00X103Y091 A
-17842 4009 R00X104Y091 A
-17542 4009 R00X105Y091 A
-17242 4009 R00X106Y091 A
-16942 4009 R00X107Y091 A
-16642 4009 R00X108Y091 A
-16342 4009 R00X109Y091 A
-18742 3709 R00X101Y092 A
-18442 3709 R00X102Y092 A
-18142 3709 R00X103Y092 A
-17842 3709 R00X104Y092 A
-17542 3709 R00X105Y092 A
-17242 3709 R00X106Y092 A
-16942 3709 R00X107Y092 A
-16642 3709 R00X108Y092 A
-16342 3709 R00X109Y092 A
-18742 3409 R00X101Y093 A
-18442 3409 R00X102Y093 A
-18142 3409 R00X103Y093 A
-17842 3409 R00X104Y093 A
-17542 3409 R00X105Y093 A
-17242 3409 R00X106Y093 A
-16942 3409 R00X107Y093 A
-16642 3409 R00X108Y093 A
-16342 3409 R00X109Y093 A
-18742 3109 R00X101Y094 A
-18442 3109 R00X102Y094 A
-18142 3109 R00X103Y094 A
-17842 3109 R00X104Y094 A
-17542 3109 R00X105Y094 A
-17242 3109 R00X106Y094 A
-16942 3109 R00X107Y094 A
-16642 3109 R00X108Y094 A
-16342 3109 R00X109Y094 A
-18742 2809 R00X101Y095 A
-18442 2809 R00X102Y095 A
-18142 2809 R00X103Y095 A
-17842 2809 R00X104Y095 A
-17542 2809 R00X105Y095 A
-17242 2809 R00X106Y095 A
-16942 2809 R00X107Y095 A
-16642 2809 R00X108Y095 A
-16342 2809 R00X109Y095 A
-18742 2509 R00X101Y096 A
-18442 2509 R00X102Y096 A
-18142 2509 R00X103Y096 A
-17842 2509 R00X104Y096 A
-17542 2509 R00X105Y096 A
-17242 2509 R00X106Y096 A
-16942 2509 R00X107Y096 A
-16642 2509 R00X108Y096 A
-16342 2509 R00X109Y096 A
-18742 2209 R00X101Y097 A
-18442 2209 R00X102Y097 A
-18142 2209 R00X103Y097 A
-17842 2209 R00X104Y097 A
-17542 2209 R00X105Y097 A
-17242 2209 R00X106Y097 A
-16942 2209 R00X107Y097 A
-16642 2209 R00X108Y097 A
-16342 2209 R00X109Y097 A
-18742 1909 R00X101Y098 A
-18442 1909 R00X102Y098 A
-18142 1909 R00X103Y098 A
-17842 1909 R00X104Y098 A
-17542 1909 R00X105Y098 A
-17242 1909 R00X106Y098 A
-16942 1909 R00X107Y098 A
-16642 1909 R00X108Y098 A
-16342 1909 R00X109Y098 A
-18742 1609 R00X101Y099 A
-18442 1609 R00X102Y099 A
-18142 1609 R00X103Y099 A
-17842 1609 R00X104Y099 A
-17542 1609 R00X105Y099 A
-17242 1609 R00X106Y099 A
-16942 1609 R00X107Y099 A
-16642 1609 R00X108Y099 A
-16342 1609 R00X109Y099 A
-18742 1309 R00X101Y100 A
-18442 1309 R00X102Y100 A
-18142 1309 R00X103Y100 A
-17842 1309 R00X104Y100 A
-17542 1309 R00X105Y100 A
-17242 1309 R00X106Y100 A
-16942 1309 R00X107Y100 A
-16642 1309 R00X108Y100 A
-16342 1309 R00X109Y100 A
-18742 1009 R00X101Y101 A
-18442 1009 R00X102Y101 A
-18142 1009 R00X103Y101 A
-17842 1009 R00X104Y101 A
-17542 1009 R00X105Y101 A
-17242 1009 R00X106Y101 A
-16942 1009 R00X107Y101 A
-16642 1009 R00X108Y101 A
-16342 1009 R00X109Y101 A
-18742 709 R00X101Y102 A
-18442 709 R00X102Y102 A
-18142 709 R00X103Y102 A
-17842 709 R00X104Y102 A
-17542 709 R00X105Y102 A
-17242 709 R00X106Y102 A
-16942 709 R00X107Y102 A
-16642 709 R00X108Y102 A
-16342 709 R00X109Y102 A
-18742 409 R00X101Y103 A
-18442 409 R00X102Y103 A
-18142 409 R00X103Y103 A
-17842 409 R00X104Y103 A
-17542 409 R00X105Y103 A
-17242 409 R00X106Y103 A
-16942 409 R00X107Y103 A
-16642 409 R00X108Y103 A
-16342 409 R00X109Y103 A
-18742 109 R00X101Y104 A
-18442 109 R00X102Y104 A
-18142 109 R00X103Y104 A
-17842 109 R00X104Y104 A
-17542 109 R00X105Y104 A
-17242 109 R00X106Y104 A
-16942 109 R00X107Y104 A
-16642 109 R00X108Y104 A
-16342 109 R00X109Y104 A
-18742 -191 R00X101Y105 A
-18442 -191 R00X102Y105 A
-18142 -191 R00X103Y105 A
-17842 -191 R00X104Y105 A
-17542 -191 R00X105Y105 A
-17242 -191 R00X106Y105 A
-16942 -191 R00X107Y105 A
-16642 -191 R00X108Y105 A
-16342 -191 R00X109Y105 A
-18742 -491 R00X101Y106 A
-18442 -491 R00X102Y106 A
-18142 -491 R00X103Y106 A
-17842 -491 R00X104Y106 A
-17542 -491 R00X105Y106 A
-17242 -491 R00X106Y106 A
-16942 -491 R00X107Y106 A
-16642 -491 R00X108Y106 A
-16342 -491 R00X109Y106 A
-18742 -791 R00X101Y107 A
-18442 -791 R00X102Y107 A
-18142 -791 R00X103Y107 A
-17842 -791 R00X104Y107 A
-17542 -791 R00X105Y107 A
-17242 -791 R00X106Y107 A
-16942 -791 R00X107Y107 A
-16642 -791 R00X108Y107 A
-16342 -791 R00X109Y107 A
-18742 -1091 R00X101Y108 A
-18442 -1091 R00X102Y108 A
-18142 -1091 R00X103Y108 A
-17842 -1091 R00X104Y108 A
-17542 -1091 R00X105Y108 A
-17242 -1091 R00X106Y108 A
-16942 -1091 R00X107Y108 A
-16642 -1091 R00X108Y108 A
-16342 -1091 R00X109Y108 A
-18742 -1391 R00X101Y109 A
-18442 -1391 R00X102Y109 A
-18142 -1391 R00X103Y109 A
-17842 -1391 R00X104Y109 A
-17542 -1391 R00X105Y109 A
-17242 -1391 R00X106Y109 A
-16942 -1391 R00X107Y109 A
-16642 -1391 R00X108Y109 A
-16342 -1391 R00X109Y109 A
-18742 -1691 R00X101Y110 A
-18442 -1691 R00X102Y110 A
-18142 -1691 R00X103Y110 A
-17842 -1691 R00X104Y110 A
-17542 -1691 R00X105Y110 A
-17242 -1691 R00X106Y110 A
-16942 -1691 R00X107Y110 A
-16642 -1691 R00X108Y110 A
-16342 -1691 R00X109Y110 A
-18742 -1991 R00X101Y111 A
-18442 -1991 R00X102Y111 A
-18142 -1991 R00X103Y111 A
-17842 -1991 R00X104Y111 A
-17542 -1991 R00X105Y111 A
-17242 -1991 R00X106Y111 A
-16942 -1991 R00X107Y111 A
-16642 -1991 R00X108Y111 A
-16342 -1991 R00X109Y111 A
-18742 -2291 R00X101Y112 A
-18442 -2291 R00X102Y112 A
-18142 -2291 R00X103Y112 A
-17842 -2291 R00X104Y112 A
-17542 -2291 R00X105Y112 A
-17242 -2291 R00X106Y112 A
-16942 -2291 R00X107Y112 A
-16642 -2291 R00X108Y112 A
-16342 -2291 R00X109Y112 A
-18742 -2591 R00X101Y113 A
-18442 -2591 R00X102Y113 A
-18142 -2591 R00X103Y113 A
-17842 -2591 R00X104Y113 A
-17542 -2591 R00X105Y113 A
-17242 -2591 R00X106Y113 A
-16942 -2591 R00X107Y113 A
-16642 -2591 R00X108Y113 A
-16342 -2591 R00X109Y113 A
-18742 -2891 R00X101Y114 A
-18442 -2891 R00X102Y114 A
-18142 -2891 R00X103Y114 A
-17842 -2891 R00X104Y114 A
-17542 -2891 R00X105Y114 A
-17242 -2891 R00X106Y114 A
-16942 -2891 R00X107Y114 A
-16642 -2891 R00X108Y114 A
-16342 -2891 R00X109Y114 A
