# C:\Users\Gordon\Downloads\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21\PA14_TLCA_2017-09-21.txt generated by flexImaging 4.1.116.257 on 2020-03-21 16:13:02
# X-pos Y-pos spot-name region
-10379 13523 R00X144Y073 01
-10179 13523 R00X145Y073 01
-9979 13523 R00X146Y073 01
-9779 13523 R00X147Y073 01
-9579 13523 R00X148Y073 01
-9379 13523 R00X149Y073 01
-9179 13523 R00X150Y073 01
-8979 13523 R00X151Y073 01
-8779 13523 R00X152Y073 01
-8579 13523 R00X153Y073 01
-8379 13523 R00X154Y073 01
-8179 13523 R00X155Y073 01
-7979 13523 R00X156Y073 01
-7779 13523 R00X157Y073 01
-7579 13523 R00X158Y073 01
-7379 13523 R00X159Y073 01
-7179 13523 R00X160Y073 01
-6979 13523 R00X161Y073 01
-6779 13523 R00X162Y073 01
-6579 13523 R00X163Y073 01
-6379 13523 R00X164Y073 01
-6179 13523 R00X165Y073 01
-5979 13523 R00X166Y073 01
-5779 13523 R00X167Y073 01
-5579 13523 R00X168Y073 01
-5379 13523 R00X169Y073 01
-5179 13523 R00X170Y073 01
-4979 13523 R00X171Y073 01
-4779 13523 R00X172Y073 01
-4579 13523 R00X173Y073 01
-4379 13523 R00X174Y073 01
-4179 13523 R00X175Y073 01
-3979 13523 R00X176Y073 01
-3779 13523 R00X177Y073 01
-3579 13523 R00X178Y073 01
-3379 13523 R00X179Y073 01
-3179 13523 R00X180Y073 01
-2979 13523 R00X181Y073 01
-2779 13523 R00X182Y073 01
-2579 13523 R00X183Y073 01
-2379 13523 R00X184Y073 01
-2179 13523 R00X185Y073 01
-1979 13523 R00X186Y073 01
-1779 13523 R00X187Y073 01
-1579 13523 R00X188Y073 01
-1379 13523 R00X189Y073 01
-1179 13523 R00X190Y073 01
-979 13523 R00X191Y073 01
-779 13523 R00X192Y073 01
-579 13523 R00X193Y073 01
-379 13523 R00X194Y073 01
-25179 13323 R00X070Y074 01
-24579 13323 R00X073Y074 01
-24379 13323 R00X074Y074 01
-24179 13323 R00X075Y074 01
