# G:\vitek_sdgmm_preprint\PA14_TLCA_2 DAYS_2016-06-09.txt generated by flexImaging 4.1.116.257 on 2019-08-01 10:50:31
# X-pos Y-pos spot-name region
-13776 8916 R00X036Y023 PA14
-13276 8916 R00X037Y023 PA14
-12776 8916 R00X038Y023 PA14
-12276 8916 R00X039Y023 PA14
-11776 8916 R00X040Y023 PA14
-11276 8916 R00X041Y023 PA14
-10776 8916 R00X042Y023 PA14
-10276 8916 R00X043Y023 PA14
-9776 8916 R00X044Y023 PA14
-9276 8916 R00X045Y023 PA14
-8776 8916 R00X046Y023 PA14
-8276 8916 R00X047Y023 PA14
-7776 8916 R00X048Y023 PA14
-7276 8916 R00X049Y023 PA14
-6776 8916 R00X050Y023 PA14
-6276 8916 R00X051Y023 PA14
-5776 8916 R00X052Y023 PA14
-5276 8916 R00X053Y023 PA14
-4776 8916 R00X054Y023 PA14
-4276 8916 R00X055Y023 PA14
-3776 8916 R00X056Y023 PA14
-3276 8916 R00X057Y023 PA14
-2776 8916 R00X058Y023 PA14
-2276 8916 R00X059Y023 PA14
-1776 8916 R00X060Y023 PA14
-1276 8916 R00X061Y023 PA14
-776 8916 R00X062Y023 PA14
-23776 8416 R00X016Y024 PA14
-23276 8416 R00X017Y024 PA14
-22776 8416 R00X018Y024 PA14
-22276 8416 R00X019Y024 PA14
-21776 8416 R00X020Y024 PA14
-21276 8416 R00X021Y024 PA14
-20776 8416 R00X022Y024 PA14
-20276 8416 R00X023Y024 PA14
-19776 8416 R00X024Y024 PA14
-19276 8416 R00X025Y024 PA14
-18776 8416 R00X026Y024 PA14
-18276 8416 R00X027Y024 PA14
-17776 8416 R00X028Y024 PA14
-17276 8416 R00X029Y024 PA14
-16776 8416 R00X030Y024 PA14
-16276 8416 R00X031Y024 PA14
-15776 8416 R00X032Y024 PA14
-15276 8416 R00X033Y024 PA14
-14776 8416 R00X034Y024 PA14
-14276 8416 R00X035Y024 PA14
-13776 8416 R00X036Y024 PA14
-13276 8416 R00X037Y024 PA14
-12776 8416 R00X038Y024 PA14
-12276 8416 R00X039Y024 PA14
-11776 8416 R00X040Y024 PA14
-11276 8416 R00X041Y024 PA14
-10776 8416 R00X042Y024 PA14
-10276 8416 R00X043Y024 PA14
-9776 8416 R00X044Y024 PA14
-9276 8416 R00X045Y024 PA14
-8776 8416 R00X046Y024 PA14
-8276 8416 R00X047Y024 PA14
-7776 8416 R00X048Y024 PA14
-7276 8416 R00X049Y024 PA14
-6776 8416 R00X050Y024 PA14
-6276 8416 R00X051Y024 PA14
-5776 8416 R00X052Y024 PA14
-5276 8416 R00X053Y024 PA14
-4776 8416 R00X054Y024 PA14
-4276 8416 R00X055Y024 PA14
-3776 8416 R00X056Y024 PA14
-3276 8416 R00X057Y024 PA14
-2776 8416 R00X058Y024 PA14
-2276 8416 R00X059Y024 PA14
-1776 8416 R00X060Y024 PA14
-1276 8416 R00X061Y024 PA14
-776 8416 R00X062Y024 PA14
-23776 7916 R00X016Y025 PA14
-23276 7916 R00X017Y025 PA14
-22776 7916 R00X018Y025 PA14
-22276 7916 R00X019Y025 PA14
-21776 7916 R00X020Y025 PA14
-21276 7916 R00X021Y025 PA14
-20776 7916 R00X022Y025 PA14
-20276 7916 R00X023Y025 PA14
-19776 7916 R00X024Y025 PA14
-19276 7916 R00X025Y025 PA14
-18776 7916 R00X026Y025 PA14
-18276 7916 R00X027Y025 PA14
-17776 7916 R00X028Y025 PA14
-17276 7916 R00X029Y025 PA14
-16776 7916 R00X030Y025 PA14
-16276 7916 R00X031Y025 PA14
-15776 7916 R00X032Y025 PA14
-15276 7916 R00X033Y025 PA14
-14776 7916 R00X034Y025 PA14
-14276 7916 R00X035Y025 PA14
-13776 7916 R00X036Y025 PA14
-13276 7916 R00X037Y025 PA14
-12776 7916 R00X038Y025 PA14
-12276 7916 R00X039Y025 PA14
-11776 7916 R00X040Y025 PA14
-11276 7916 R00X041Y025 PA14
-10776 7916 R00X042Y025 PA14
-10276 7916 R00X043Y025 PA14
-9776 7916 R00X044Y025 PA14
-9276 7916 R00X045Y025 PA14
-8776 7916 R00X046Y025 PA14
-8276 7916 R00X047Y025 PA14
-7776 7916 R00X048Y025 PA14
-7276 7916 R00X049Y025 PA14
-6776 7916 R00X050Y025 PA14
-6276 7916 R00X051Y025 PA14
-5776 7916 R00X052Y025 PA14
