# E:\vitek_sdgmm_preprint\pseudomonas\imzml\PA14_TLCA_2019-05-06.txt generated by flexImaging 4.1.116.257 on 2019-11-22 10:46:21
# X-pos Y-pos spot-name region
-9297 9748 R00X095Y058 MeOH
-8797 9748 R00X096Y058 MeOH
-8297 9748 R00X097Y058 MeOH
-7797 9748 R00X098Y058 MeOH
-7297 9748 R00X099Y058 MeOH
-6797 9748 R00X100Y058 MeOH
-6297 9748 R00X101Y058 MeOH
-5797 9748 R00X102Y058 MeOH
-5297 9748 R00X103Y058 MeOH
-4797 9748 R00X104Y058 MeOH
-4297 9748 R00X105Y058 MeOH
-3797 9748 R00X106Y058 MeOH
-3297 9748 R00X107Y058 MeOH
-2797 9748 R00X108Y058 MeOH
-2297 9748 R00X109Y058 MeOH
-1797 9748 R00X110Y058 MeOH
-1297 9748 R00X111Y058 MeOH
-797 9748 R00X112Y058 MeOH
-24797 9248 R00X064Y059 MeOH
-24297 9248 R00X065Y059 MeOH
-23797 9248 R00X066Y059 MeOH
-23297 9248 R00X067Y059 MeOH
-22797 9248 R00X068Y059 MeOH
-22297 9248 R00X069Y059 MeOH
-21797 9248 R00X070Y059 MeOH
-21297 9248 R00X071Y059 MeOH
-20797 9248 R00X072Y059 MeOH
-20297 9248 R00X073Y059 MeOH
-19797 9248 R00X074Y059 MeOH
-19297 9248 R00X075Y059 MeOH
-18797 9248 R00X076Y059 MeOH
-18297 9248 R00X077Y059 MeOH
-17797 9248 R00X078Y059 MeOH
-17297 9248 R00X079Y059 MeOH
-16797 9248 R00X080Y059 MeOH
-16297 9248 R00X081Y059 MeOH
-15797 9248 R00X082Y059 MeOH
-15297 9248 R00X083Y059 MeOH
-14797 9248 R00X084Y059 MeOH
-14297 9248 R00X085Y059 MeOH
-13797 9248 R00X086Y059 MeOH
-13297 9248 R00X087Y059 MeOH
-12797 9248 R00X088Y059 MeOH
-12297 9248 R00X089Y059 MeOH
-11797 9248 R00X090Y059 MeOH
-11297 9248 R00X091Y059 MeOH
-10797 9248 R00X092Y059 MeOH
-10297 9248 R00X093Y059 MeOH
-9797 9248 R00X094Y059 MeOH
-9297 9248 R00X095Y059 MeOH
-8797 9248 R00X096Y059 MeOH
-8297 9248 R00X097Y059 MeOH
-7797 9248 R00X098Y059 MeOH
-7297 9248 R00X099Y059 MeOH
-6797 9248 R00X100Y059 MeOH
-6297 9248 R00X101Y059 MeOH
-5797 9248 R00X102Y059 MeOH
-5297 9248 R00X103Y059 MeOH
-4797 9248 R00X104Y059 MeOH
-4297 9248 R00X105Y059 MeOH
-3797 9248 R00X106Y059 MeOH
-3297 9248 R00X107Y059 MeOH
-2797 9248 R00X108Y059 MeOH
-2297 9248 R00X109Y059 MeOH
-1797 9248 R00X110Y059 MeOH
-1297 9248 R00X111Y059 MeOH
-797 9248 R00X112Y059 MeOH
-297 9248 R00X113Y059 MeOH
-24797 8748 R00X064Y060 MeOH
-24297 8748 R00X065Y060 MeOH
-23797 8748 R00X066Y060 MeOH
-23297 8748 R00X067Y060 MeOH
-22797 8748 R00X068Y060 MeOH
-22297 8748 R00X069Y060 MeOH
-21797 8748 R00X070Y060 MeOH
-21297 8748 R00X071Y060 MeOH
-20797 8748 R00X072Y060 MeOH
-20297 8748 R00X073Y060 MeOH
-19797 8748 R00X074Y060 MeOH
-19297 8748 R00X075Y060 MeOH
-18797 8748 R00X076Y060 MeOH
-18297 8748 R00X077Y060 MeOH
-17797 8748 R00X078Y060 MeOH
-17297 8748 R00X079Y060 MeOH
-16797 8748 R00X080Y060 MeOH
-16297 8748 R00X081Y060 MeOH
-15797 8748 R00X082Y060 MeOH
-15297 8748 R00X083Y060 MeOH
-14797 8748 R00X084Y060 MeOH
-14297 8748 R00X085Y060 MeOH
-13797 8748 R00X086Y060 MeOH
-13297 8748 R00X087Y060 MeOH
-12797 8748 R00X088Y060 MeOH
-12297 8748 R00X089Y060 MeOH
-11797 8748 R00X090Y060 MeOH
-11297 8748 R00X091Y060 MeOH
-10797 8748 R00X092Y060 MeOH
-10297 8748 R00X093Y060 MeOH
-9797 8748 R00X094Y060 MeOH
-9297 8748 R00X095Y060 MeOH
-8797 8748 R00X096Y060 MeOH
-8297 8748 R00X097Y060 MeOH
-7797 8748 R00X098Y060 MeOH
-7297 8748 R00X099Y060 MeOH
-6797 8748 R00X100Y060 MeOH
-6297 8748 R00X101Y060 MeOH
-5797 8748 R00X102Y060 MeOH
-5297 8748 R00X103Y060 MeOH
-4797 8748 R00X104Y060 MeOH
-4297 8748 R00X105Y060 MeOH
-3797 8748 R00X106Y060 MeOH
-3297 8748 R00X107Y060 MeOH
-2797 8748 R00X108Y060 MeOH
-2297 8748 R00X109Y060 MeOH
-1797 8748 R00X110Y060 MeOH
-1297 8748 R00X111Y060 MeOH
-797 8748 R00X112Y060 MeOH
-297 8748 R00X113Y060 MeOH
-24797 8248 R00X064Y061 MeOH
-24297 8248 R00X065Y061 MeOH
-23797 8248 R00X066Y061 MeOH
-23297 8248 R00X067Y061 MeOH
-22797 8248 R00X068Y061 MeOH
-22297 8248 R00X069Y061 MeOH
-21797 8248 R00X070Y061 MeOH
-21297 8248 R00X071Y061 MeOH
-20797 8248 R00X072Y061 MeOH
-20297 8248 R00X073Y061 MeOH
-19797 8248 R00X074Y061 MeOH
-19297 8248 R00X075Y061 MeOH
-18797 8248 R00X076Y061 MeOH
-18297 8248 R00X077Y061 MeOH
-17797 8248 R00X078Y061 MeOH
-17297 8248 R00X079Y061 MeOH
-16797 8248 R00X080Y061 MeOH
-16297 8248 R00X081Y061 MeOH
-15797 8248 R00X082Y061 MeOH
-15297 8248 R00X083Y061 MeOH
-14797 8248 R00X084Y061 MeOH
-14297 8248 R00X085Y061 MeOH
-13797 8248 R00X086Y061 MeOH
-13297 8248 R00X087Y061 MeOH
-12797 8248 R00X088Y061 MeOH
-12297 8248 R00X089Y061 MeOH
-11797 8248 R00X090Y061 MeOH
-11297 8248 R00X091Y061 MeOH
-10797 8248 R00X092Y061 MeOH
-10297 8248 R00X093Y061 MeOH
-9797 8248 R00X094Y061 MeOH
-9297 8248 R00X095Y061 MeOH
-8797 8248 R00X096Y061 MeOH
-8297 8248 R00X097Y061 MeOH
-7797 8248 R00X098Y061 MeOH
-7297 8248 R00X099Y061 MeOH
-6797 8248 R00X100Y061 MeOH
-6297 8248 R00X101Y061 MeOH
-5797 8248 R00X102Y061 MeOH
-5297 8248 R00X103Y061 MeOH
-4797 8248 R00X104Y061 MeOH
-4297 8248 R00X105Y061 MeOH
-3797 8248 R00X106Y061 MeOH
-3297 8248 R00X107Y061 MeOH
-2797 8248 R00X108Y061 MeOH
-2297 8248 R00X109Y061 MeOH
-1797 8248 R00X110Y061 MeOH
-1297 8248 R00X111Y061 MeOH
-797 8248 R00X112Y061 MeOH
-297 8248 R00X113Y061 MeOH
-24797 7748 R00X064Y062 MeOH
-24297 7748 R00X065Y062 MeOH
-23797 7748 R00X066Y062 MeOH
